alpha_annualized,alpha_tstat_hac,r_squared,idio_vol_annualized,idio_variance_share,observations,beta_dollar,tstat_dollar_hac,beta_carry,tstat_carry_hac,beta_value,tstat_value_hac,beta_momentum,tstat_momentum_hac,currency,date
-0.02209326523,-1.108161774,0.5474629256,0.04178398641,0.4525370744,60,0.4797090635,6.10068071,-0.4858752345,-8.305496366,0.1743749749,1.668221502,-0.09702596223,-1.1386799,EUR,2010-05-31
-0.04224503897,-1.378940373,0.08954765517,0.07275877726,0.9104523448,60,-0.02895773437,-0.1359791408,-0.2836679023,-2.260272027,-0.1476604502,-0.8594065871,-0.1248568879,-0.7256314907,GBP,2010-05-31
0.01232684104,3.280513007,0.9950955147,0.005888849145,0.00490448527,60,-0.953989545,-85.03614245,-0.02425881609,-1.863654324,-0.01163782825,-0.7869368042,-0.003989967543,-0.2578553757,HKD,2010-05-31
-0.0160745595,-0.4599181124,0.4070306615,0.09356794733,0.5929693385,60,1.017110286,7.312180002,-0.3197390165,-1.951867761,-0.0137545808,-0.04397892284,-0.02618497362,-0.1333002808,HUF,2010-05-31
0.02494653734,0.9290187564,0.2211536171,0.07653505396,0.7788463829,60,-0.1190265623,-0.9757223662,-0.23775835,-1.343469145,0.2400869905,0.8122547508,-0.1929205844,-1.112821855,ILS,2010-05-31
-0.01413973896,-0.5491729766,0.2825511346,0.05504760604,0.7174488654,60,-0.4269354786,-4.892164617,0.2146351701,2.093315465,0.0257382722,0.2405578887,0.1729449062,1.256745139,INR,2010-05-31
-0.006225157436,-0.1809655255,0.670048735,0.08242521041,0.329951265,60,-0.4982416991,-3.91533476,-0.7634859,-5.228816485,0.2886989739,2.663831886,0.463455014,3.544342645,JPY,2010-05-31
-0.09690979043,-2.454087231,0.1758475391,0.08948659946,0.8241524609,60,0.3390769308,1.654691586,0.321419292,2.379867321,0.4896733936,1.473603668,0.09321779237,0.2729064393,KRW,2010-05-31
-0.05568343049,-2.067726708,0.3688259297,0.05950443996,0.6311740703,60,-0.2281045662,-2.259564222,0.6802046674,8.513182306,0.482747114,4.185296852,0.03923208113,0.345069837,MXN,2010-05-31
0.01055046573,0.5873957713,0.4462636667,0.04155167504,0.5537363333,60,-0.4135905777,-5.157895934,-0.005849144566,-0.07744918676,0.01795112334,0.2018999672,0.04828073121,0.4185586039,MYR,2010-05-31
-0.005657348208,-0.1565183736,0.121147868,0.07041187399,0.878852132,60,0.2592945075,1.261610438,-0.3005938453,-1.574123267,-0.1545411881,-1.246079697,-0.18690908,-1.401604593,NOK,2010-05-31
-0.03577995805,-0.8550603399,0.2344322763,0.09676547238,0.7655677237,60,0.6710055745,3.802272091,-0.06329530254,-0.5167191206,0.06038804901,0.1752071856,0.1452259205,0.7639577743,NZD,2010-05-31
0.0542086159,1.909341484,0.3726360019,0.05996728301,0.6273639981,60,-0.6080741631,-6.778401762,0.08420696449,0.7084629441,-0.2004075006,-1.427257634,-0.02265925297,-0.1754858239,PHP,2010-05-31
-0.01280958517,-0.4249373229,0.4562375296,0.0766706291,0.5437624704,60,0.8940606299,6.077086748,-0.3858480477,-3.569481013,-0.1889688628,-0.8465711477,-0.113032605,-0.6604452144,PLN,2010-05-31
-0.04571960015,-2.109708923,0.4610531048,0.0562525124,0.5389468952,60,0.6774171697,7.669075095,-0.4806983421,-4.188396727,0.09447886623,0.5280266816,-0.0336750616,-0.3459824942,SEK,2010-05-31
0.05597436996,1.87933621,0.3768991974,0.0686518662,0.6231008026,60,-0.5556631549,-5.731675088,-0.2405661462,-2.476190766,-0.5529007493,-2.48411285,-0.03507105665,-0.1894986491,THB,2010-05-31
0.08173830323,2.362206164,0.6729921468,0.06975301306,0.3270078532,60,-0.3518172732,-2.774541007,0.873998014,4.903998507,-0.6228245375,-5.172194807,-0.6345531023,-3.798993675,TRY,2010-05-31
9.368714819e-06,1.064774303,0.9999999638,1.598517106e-05,3.618551225e-08,60,-0.9654881606,-47255.57852,-4.696234873e-05,-1.39245364,-6.307028128e-05,-1.203280006,-3.571493916e-05,-1.158723725,USD,2010-05-31
-0.006775356021,-0.1280352967,0.3793270442,0.1053161511,0.6206729558,60,0.1634018758,0.8867238376,0.7614834218,3.77113979,0.01650557918,0.08023229487,-0.3865909146,-2.159507693,ZAR,2010-05-31
-0.005037049521,-0.1775516556,0.5953529289,0.05679817868,0.4046470711,60,0.6828796791,6.287117124,0.07706327052,0.5934386648,-0.1630000551,-0.9699811826,-0.03145448374,-0.3365009513,AUD,2010-06-30
0.04929436253,0.9079605608,0.4345769461,0.09375137777,0.5654230539,60,-0.1779037434,-1.533169627,0.7898829707,4.848398263,-0.1904933922,-0.8603527458,0.7096036537,2.88278051,BRL,2010-06-30
0.01511716722,0.4370860252,0.07248167407,0.08182118472,0.9275183259,60,-0.1057665615,-0.6415877384,0.05526437847,0.3246055477,-0.3502125505,-2.19559984,-0.1313622495,-0.4938926989,CAD,2010-06-30
-0.01230968233,-0.6938916924,0.5558390405,0.06058667923,0.4441609595,60,0.4896714478,2.9650834,-0.7639901664,-8.034429663,0.2992237036,1.562327381,0.09146251415,0.8697220304,CHF,2010-06-30
-0.01956114451,-0.4524055172,0.06140046119,0.1109361685,0.9385995388,60,-0.2051580944,-0.7552706509,0.4261247727,1.947916143,0.2501038721,1.091315285,0.02801691604,0.1041579344,CLP,2010-06-30
0.06681910901,7.332600183,0.9637768462,0.0160175653,0.03622315376,60,-0.9310318317,-30.77873172,-0.003655053184,-0.1099563581,0.03514475461,1.097784938,0.05402722775,1.60998538,CNY,2010-06-30
0.007312313952,0.1703706224,0.298531719,0.1081326652,0.701468281,60,-0.2207438039,-1.277392497,0.6647821508,3.37733478,-0.3330891282,-1.69268155,0.4192052442,1.636540908,COP,2010-06-30
-0.00986589784,-0.3615094701,0.4564695456,0.06500614663,0.5435304544,60,0.7161615166,6.785824293,-0.6750222771,-6.990633691,0.06608996703,0.5788770324,0.08322164663,0.60545405,CZK,2010-06-30
-0.0232938732,-1.098713533,0.5279449118,0.04270653865,0.4720550882,60,0.4756681402,6.262988062,-0.4800431153,-8.349330463,0.183594407,1.818172583,-0.08193932939,-0.9807392198,DKK,2010-06-30
-0.02518988893,-1.231259358,0.5355678248,0.04216146896,0.4644321752,60,0.4774204746,6.203901124,-0.4817598879,-8.150605537,0.1763150208,1.681604161,-0.09658360018,-1.130586101,EUR,2010-06-30
-0.03539315604,-1.159070976,0.0934566976,0.07417515628,0.9065433024,60,-0.01704610035,-0.07968654667,-0.3064608567,-2.448436268,-0.1598808714,-0.9225799654,-0.1333953077,-0.7718215039,GBP,2010-06-30
0.01211448385,3.303183657,0.9951871483,0.005827808794,0.00481285171,60,-0.9528988715,-84.71365414,-0.02647029951,-2.04919369,-0.01294917616,-0.88575112,-0.005336958763,-0.3469153735,HKD,2010-06-30
-0.03022611687,-0.807500969,0.3992602508,0.09520685475,0.6007397492,60,1.020874597,7.572002471,-0.3293607109,-1.963555649,-0.02135498559,-0.06881773597,-0.03986524816,-0.1984873278,HUF,2010-06-30
0.02476427129,0.9285817309,0.2154954695,0.07585189242,0.7845045305,60,-0.1379158633,-1.127126026,-0.2000299984,-1.097256627,0.2619137225,0.8739035693,-0.1721901235,-0.9793329749,ILS,2010-06-30
-0.01417154121,-0.5568834027,0.2771741388,0.05503156571,0.7228258612,60,-0.4246437917,-4.788745408,0.2100499009,1.97086535,0.02307785744,0.2131836398,0.170393559,1.223032231,INR,2010-06-30
0.001929696855,0.05551102832,0.6700586376,0.0827495104,0.3299413624,60,-0.4985423221,-3.985885813,-0.780459179,-5.218475565,0.2693010743,2.448117392,0.45712087,3.491730513,JPY,2010-06-30
-0.09876761684,-2.539599705,0.1789852421,0.08951369331,0.8210147579,60,0.3270955858,1.587262919,0.3450918577,2.493637091,0.5031187544,1.50563568,0.1051943851,0.3062406098,KRW,2010-06-30
-0.05336742299,-1.982931438,0.349431387,0.05970810269,0.650568613,60,-0.2182432247,-2.172777369,0.660837418,8.279870398,0.4718610984,4.064400352,0.02990427434,0.2629319312,MXN,2010-06-30
0.01159299324,0.6381039371,0.4444632498,0.04161068514,0.5555367502,60,-0.4116689883,-5.092819702,-0.009535424874,-0.1224727503,0.01596532675,0.1780306417,0.04686102883,0.4007314664,MYR,2010-06-30
-0.0087290946,-0.2406459088,0.1131897056,0.07068839302,0.8868102944,60,0.2549493609,1.229679642,-0.2923642252,-1.486699594,-0.1502145275,-1.172478764,-0.1841796059,-1.340720531,NOK,2010-06-30
-0.03297365097,-0.791048681,0.2341199695,0.09689490105,0.7658800305,60,0.6728461652,3.829188181,-0.06655823774,-0.5346431819,0.05890014184,0.1714750061,0.1450827373,0.7590960997,NZD,2010-06-30
0.05601247646,1.981237648,0.3931119093,0.05854128238,0.6068880907,60,-0.6269877051,-7.226351785,0.1222781743,1.066512411,-0.1780976447,-1.265907366,-0.0005652823538,-0.004400783601,PHP,2010-06-30
-0.02179393946,-0.6742044486,0.4560149598,0.07698398907,0.5439850402,60,0.9003292465,6.374617565,-0.399709333,-3.568563832,-0.1982846436,-0.8851785041,-0.1259997969,-0.732519161,PLN,2010-06-30
-0.04370155964,-2.064562088,0.4510633173,0.0550263424,0.5489366827,60,0.6611153236,7.654605276,-0.4478155635,-3.960782395,0.1138141863,0.6502535327,-0.01432016037,-0.1475861797,SEK,2010-06-30
0.05690803969,1.949042966,0.3786842572,0.0683480025,0.6213157428,60,-0.5649793449,-5.884428814,-0.2218068255,-2.273737868,-0.5419013025,-2.446709183,-0.02415790584,-0.1303439972,THB,2010-06-30
0.0808831251,2.401068947,0.6717211273,0.06962002749,0.3282788727,60,-0.3459791237,-2.689234776,0.8622021314,4.755640392,-0.6297794088,-5.259491277,-0.6415737887,-3.813456897,TRY,2010-06-30
1.031847434e-05,1.195254827,0.999999968,1.501058481e-05,3.195181475e-08,60,-0.9654958306,-52656.38263,-3.149099347e-05,-1.007770722,-5.397296968e-05,-1.014002355,-2.660829326e-05,-0.8612922551,USD,2010-06-30
-0.005168909468,-0.09767624784,0.3759478852,0.1053491712,0.6240521148,60,0.1726668899,0.9330505271,0.7432029148,3.595586355,0.006147368956,0.02939358518,-0.3957379615,-2.208771987,ZAR,2010-06-30
-0.006870394932,-0.2542172982,0.5989455664,0.05683475855,0.4010544336,60,0.6771295863,6.448715257,0.08513953303,0.6669526432,-0.1570331469,-0.9207304236,-0.01409461594,-0.1690923603,AUD,2010-07-31
0.06692307949,1.358496239,0.4285339345,0.09424470672,0.5714660655,60,-0.138972206,-1.125705793,0.7571876585,5.089754816,-0.1978890868,-0.9677701284,0.6244996158,2.804879984,BRL,2010-07-31
0.00622901151,0.1963855167,0.0716576401,0.08236563103,0.9283423599,60,-0.128891629,-0.8088910188,0.08135853453,0.4847574094,-0.3358018783,-2.114879648,-0.07096674469,-0.2923207946,CAD,2010-07-31
-0.0173713589,-1.231651281,0.5511399375,0.06082521757,0.4488600625,60,0.4733107704,2.903390763,-0.7403586881,-8.551925463,0.3171802924,1.637338128,0.1418184232,1.376719084,CHF,2010-07-31
-0.01689425497,-0.3782072206,0.05681201583,0.1106334923,0.9431879842,60,-0.19129835,-0.7360630266,0.399272689,1.775385529,0.2246348981,0.9635637762,-0.02472119924,-0.1062514845,CLP,2010-07-31
0.06499142814,7.40203029,0.9728865146,0.01406363759,0.02711348536,60,-0.9308355088,-32.54249554,-0.01189861216,-0.388091228,0.02298019189,0.7895005109,0.04168070647,1.357448427,CNY,2010-07-31
0.02207031664,0.4818297091,0.2825578866,0.1093414842,0.7174421134,60,-0.1813945368,-1.113016137,0.618838192,3.020254791,-0.3599256788,-1.699297537,0.3141616733,1.29937649,COP,2010-07-31
0.002413949295,0.09622865641,0.48436854,0.06621822093,0.51563146,60,0.7474451488,6.957788042,-0.7092436935,-7.040095004,0.04821462446,0.4226118594,0.003109910716,0.0221292639,CZK,2010-07-31
-0.02432559011,-1.187037735,0.5423777775,0.04272160475,0.4576222225,60,0.4729151405,6.45644421,-0.4768253586,-8.076234269,0.1854770383,1.836059781,-0.07458517418,-1.034344332,DKK,2010-07-31
-0.02637187907,-1.335069542,0.5512923424,0.04217141886,0.4487076576,60,0.4746778966,6.404724218,-0.4792042008,-7.912236482,0.1772149489,1.69268439,-0.09021597499,-1.22002475,EUR,2010-07-31
-0.03467668978,-1.173760081,0.09137726816,0.07383643509,0.9086227318,60,-0.01991098674,-0.09677797943,-0.2955667092,-2.543954606,-0.1465946711,-0.8378447312,-0.1146112676,-0.7319548064,GBP,2010-07-31
0.01243204102,3.691714347,0.9953264977,0.005838645899,0.004673502305,60,-0.9519091181,-83.32741614,-0.02785207833,-2.174904138,-0.01396367892,-0.9776177117,-0.008312729232,-0.6507333817,HKD,2010-07-31
-0.03727556755,-0.9697617266,0.4051783102,0.09520890287,0.5948216898,60,1.005962024,7.695172407,-0.3180881249,-1.989889117,-0.02040036347,-0.06742932041,-0.009112238112,-0.050004799,HUF,2010-07-31
0.02623992231,0.6122099724,0.2034056743,0.0829587642,0.7965943257,60,-0.08694188366,-0.4135790545,0.578217164,4.898851903,0.3148434853,1.136401609,-0.1121838948,-0.9750838788,IDR,2010-07-31
0.01623490168,0.6014072097,0.2109648749,0.07616048216,0.7890351251,60,-0.1578616562,-1.332261278,-0.1811617243,-1.009705809,0.2688814101,0.9064491556,-0.1254651419,-0.7907537893,ILS,2010-07-31
-0.01577962893,-0.6418323556,0.3125690418,0.05506241226,0.6874309582,60,-0.4295050616,-5.058075148,0.2166327342,2.137405288,0.02775459167,0.2601762083,0.1847085481,1.512482041,INR,2010-07-31
0.01144646605,0.3207781328,0.665248737,0.08332603526,0.334751263,60,-0.4749323729,-3.919560655,-0.8183965672,-5.397843316,0.2399543423,1.973888001,0.3950807827,3.160506975,JPY,2010-07-31
-0.09962202011,-2.795528663,0.1791351557,0.08950513317,0.8208648443,60,0.3235029562,1.588732408,0.351364739,2.513838014,0.5086885611,1.519562652,0.1178505792,0.3903321097,KRW,2010-07-31
-0.05856349419,-2.271419444,0.3589790914,0.05948549808,0.6410209086,60,-0.2278981997,-2.336890833,0.6654718071,8.625425395,0.4684802335,3.898519744,0.04588525071,0.4348756716,MXN,2010-07-31
0.009967066394,0.5438197431,0.4596544716,0.04135644499,0.5403455284,60,-0.4129621716,-5.243249013,-0.01283465703,-0.1672007417,0.00962807028,0.1096979743,0.04321894085,0.4191793717,MYR,2010-07-31
-0.006708124355,-0.1884953815,0.141653487,0.07070258446,0.858346513,60,0.2621351513,1.309887767,-0.3035956278,-1.655360315,-0.1593805288,-1.284459097,-0.2075536046,-1.811564533,NOK,2010-07-31
-0.0331219151,-0.8461543572,0.2368632654,0.09654076053,0.7631367346,60,0.6666602667,3.886391927,-0.05018127914,-0.411560202,0.07686096548,0.2211615547,0.1751002338,1.052442831,NZD,2010-07-31
0.05812797091,2.073674427,0.4025021123,0.05852193701,0.5974978877,60,-0.622813517,-7.267974544,0.1197225823,1.0493713,-0.1774645801,-1.264372494,-0.008288686441,-0.07187904088,PHP,2010-07-31
-0.01502197561,-0.4827925559,0.4877111319,0.07727756385,0.5122888681,60,0.9172991143,6.393341215,-0.4178060349,-3.762126561,-0.2072804654,-0.909782321,-0.1687680006,-1.033115045,PLN,2010-07-31
-0.04210144965,-2.134972471,0.4753771479,0.05505065181,0.5246228521,60,0.6663826747,8.081701974,-0.4555481368,-4.268529601,0.1078463251,0.6130993897,-0.0307158125,-0.3705269386,SEK,2010-07-31
0.05210617382,1.925834169,0.393262596,0.06851103271,0.606737404,60,-0.5810117798,-5.92706482,-0.1979823768,-1.995034487,-0.5233035822,-2.292503358,0.02617177775,0.1622443154,THB,2010-07-31
0.07700803771,2.404870127,0.6736013244,0.06941921467,0.3263986756,60,-0.3524664288,-2.777385483,0.8636983507,5.009479639,-0.634479439,-5.207881242,-0.6332223102,-4.155461773,TRY,2010-07-31
8.19417454e-06,1.093128419,0.9999999705,1.468163107e-05,2.945180155e-08,60,-0.9654992638,-62361.0777,-3.100910713e-05,-1.102233399,-5.69255812e-05,-1.097929595,-2.264574592e-05,-0.9476276655,USD,2010-07-31
-0.01032119519,-0.2023390888,0.374695871,0.1054967379,0.625304129,60,0.1590927414,0.8601192254,0.7587936983,3.68054274,0.01501730221,0.0701582195,-0.3598825752,-2.155144711,ZAR,2010-07-31
-0.001142082795,-0.04260069941,0.6088714423,0.05572322754,0.3911285577,60,0.6835632808,6.520015533,0.07108301036,0.5769376497,-0.1591773072,-0.9665067877,-0.03023528253,-0.3628396641,AUD,2010-08-31
0.05795736633,1.18240731,0.4372268529,0.09350386379,0.5627731471,60,-0.1423080182,-1.143517326,0.7798634789,5.139806135,-0.1769042941,-0.8728824329,0.6354538855,2.743172329,BRL,2010-08-31
-0.006293562466,-0.1877409302,0.06767244228,0.08237991576,0.9323275577,60,-0.1264023304,-0.7867779427,0.1137469688,0.644695841,-0.2877779346,-1.77014911,-0.0708559904,-0.2962657367,CAD,2010-08-31
-0.01026400518,-0.6309895447,0.5339072638,0.062487363,0.4660927362,60,0.4635314585,2.773468369,-0.7595799961,-8.445221114,0.2680209721,1.42733555,0.1595328476,1.48339514,CHF,2010-08-31
-0.01317874351,-0.2884249027,0.05455726042,0.1127070155,0.9454427396,60,-0.2184690279,-0.871848923,0.3870128021,1.695256998,0.1411890954,0.5960687727,0.0314094564,0.1317663073,CLP,2010-08-31
0.06443466077,7.35502592,0.972035906,0.01428003072,0.02796409403,60,-0.9281013343,-31.82964812,-0.01019555578,-0.3286589197,0.03198347164,1.006876401,0.03611116241,1.191315222,CNY,2010-08-31
0.01983240966,0.4263662554,0.2859703001,0.1092271808,0.7140296999,60,-0.1849562529,-1.136857611,0.624224625,3.06129201,-0.3618321927,-1.769155266,0.3226947363,1.346121203,COP,2010-08-31
-0.00353173391,-0.1430949465,0.4800370204,0.06656641909,0.5199629796,60,0.7509808801,6.93628027,-0.693629762,-7.128063409,0.07717834787,0.722191409,-0.001838953094,-0.01283043128,CZK,2010-08-31
-0.02484181518,-1.189938771,0.5462537211,0.04284316073,0.4537462789,60,0.4771304201,6.59245951,-0.4750778578,-7.91573893,0.198223338,1.945772675,-0.08331928759,-1.155055202,DKK,2010-08-31
-0.02684330331,-1.333935832,0.5552918007,0.04228953226,0.4447081993,60,0.4789335435,6.534866181,-0.477567633,-7.77179936,0.1899184301,1.799061475,-0.09905518089,-1.340668206,EUR,2010-08-31
-0.03923940491,-1.3438913,0.08625582332,0.07359224567,0.9137441767,60,-0.02160692705,-0.1049428766,-0.2840266548,-2.392662627,-0.1359109676,-0.7961347581,-0.1090401279,-0.7038081662,GBP,2010-08-31
0.01195414893,3.464374348,0.9951604028,0.005946653793,0.004839597196,60,-0.9510596043,-83.08487345,-0.02654040879,-2.033925916,-0.01015571172,-0.6820797709,-0.009911715872,-0.7719656209,HKD,2010-08-31
-0.04055948614,-1.045566875,0.4063363584,0.09538882113,0.5936636416,60,1.009687784,7.745831739,-0.3092864902,-1.910112309,0.0002381839554,0.0007925105448,-0.01561270497,-0.08638784484,HUF,2010-08-31
0.04009142307,0.9743433925,0.2038960955,0.07987145158,0.7961039045,60,-0.07749033059,-0.370334288,0.5436152603,4.881172701,0.2936747801,1.104594203,-0.1382399162,-1.125886355,IDR,2010-08-31
0.02087372547,0.7800530631,0.2141749547,0.07591879125,0.7858250453,60,-0.1561708602,-1.313147709,-0.1928976253,-1.085355981,0.2579319702,0.8969186254,-0.131058171,-0.8286220256,ILS,2010-08-31
-0.0150872047,-0.617440894,0.305785041,0.05501141264,0.694214959,60,-0.4246992787,-4.977126551,0.2153374719,2.079189635,0.03804060091,0.3560333639,0.1741985174,1.435730036,INR,2010-08-31
0.01561828763,0.4212355192,0.6626295444,0.08376625067,0.3373704556,60,-0.478576194,-3.930196417,-0.829528895,-5.354894848,0.2140433111,1.690130998,0.4050660602,3.128651386,JPY,2010-08-31
-0.09441476679,-2.641097251,0.1739876466,0.08964677974,0.8260123534,60,0.3209886329,1.568986497,0.3377483745,2.469855974,0.4848463842,1.465229821,0.1209475625,0.4020630814,KRW,2010-08-31
-0.05978185118,-2.274682766,0.3607075303,0.05983128217,0.6392924697,60,-0.220148577,-2.238235077,0.6693756633,8.385203492,0.4928064067,4.1330796,0.02994406164,0.2917511608,MXN,2010-08-31
0.01561264553,0.8663104905,0.462541868,0.04158565375,0.537458132,60,-0.4151040903,-5.120816754,-0.02753863606,-0.3619360815,-0.01469205458,-0.1648370005,0.04533561244,0.4419049568,MYR,2010-08-31
-0.01189582528,-0.3298552058,0.141904092,0.07158019864,0.858095908,60,0.2700849227,1.323815419,-0.2894844876,-1.565293139,-0.1213736419,-0.9304255573,-0.2222083854,-1.915362947,NOK,2010-08-31
-0.03854731688,-0.9693978483,0.2384332832,0.097072521,0.7615667168,60,0.6732943328,4.00733765,-0.03559199819,-0.2874766209,0.1122113339,0.3354633942,0.1633435971,0.979714752,NZD,2010-08-31
0.05981444345,2.136400771,0.4048870229,0.05851386627,0.5951129771,60,-0.6229633227,-7.255679174,0.1153792753,1.014947699,-0.183446721,-1.329082214,-0.008697628368,-0.07642450157,PHP,2010-08-31
-0.0187503712,-0.6080780951,0.4871790531,0.07738123075,0.5128209469,60,0.919343864,6.413030834,-0.4080321994,-3.664271886,-0.1895693954,-0.8407155641,-0.1715049467,-1.04888533,PLN,2010-08-31
-0.04368495103,-2.196064014,0.4752159827,0.05508049035,0.5247840173,60,0.6673255922,8.14523855,-0.4513895854,-4.233901305,0.1155634547,0.6817591793,-0.03203649664,-0.382024668,SEK,2010-08-31
0.05594319199,2.050300706,0.4063807197,0.06912022171,0.5936192803,60,-0.5879528371,-5.78422619,-0.2085258917,-2.137950353,-0.5541927879,-2.485060406,0.03926567057,0.2439521681,THB,2010-08-31
0.07860757231,2.41380864,0.6731447084,0.06935068724,0.3268552916,60,-0.3507285522,-2.758421988,0.8597674261,4.904036162,-0.6352316324,-5.244345025,-0.6376047534,-4.206135478,TRY,2010-08-31
6.404193024e-06,0.8663186599,0.9999999717,1.440545928e-05,2.826972079e-08,60,-0.9655004132,-60955.7235,-2.653040692e-05,-0.9418166569,-5.400160579e-05,-1.05859692,-1.943154469e-05,-0.7742710245,USD,2010-08-31
-0.01307876126,-0.2533993505,0.3765304655,0.1051672155,0.6234695345,60,0.1488540984,0.8082369853,0.764844396,3.674383819,-0.002646354246,-0.01213815305,-0.3369381325,-1.981140314,ZAR,2010-08-31
-0.002105078246,-0.07717672132,0.6276098125,0.05545753087,0.3723901875,60,0.6988041971,6.967409094,0.05885347916,0.4743998521,-0.1583891783,-0.98606891,-0.03820241507,-0.4664336295,AUD,2010-09-30
0.05260594716,1.073906859,0.4240794121,0.09147570706,0.5759205879,60,-0.1678656511,-1.428119434,0.7390891046,4.850070834,-0.2316550852,-1.137862965,0.5755799507,2.496735718,BRL,2010-09-30
-0.00853062026,-0.2557741301,0.07230424185,0.08212026505,0.9276957581,60,-0.1423051333,-0.935165775,0.09798890021,0.5524592013,-0.3134644628,-2.026804477,-0.09662358828,-0.4009859118,CAD,2010-09-30
-0.00996020935,-0.6274795899,0.5238211292,0.06271733538,0.4761788708,60,0.4324537012,2.780519433,-0.7492444103,-8.628001549,0.2536833746,1.421977863,0.1583292045,1.635112457,CHF,2010-09-30
-0.01504948123,-0.3267445615,0.05420445297,0.1127788875,0.945795547,60,-0.242373924,-1.045008165,0.3764503864,1.633579383,0.1140204474,0.4924140939,0.008360601674,0.03472366371,CLP,2010-09-30
0.06548929685,7.573465262,0.9682217183,0.01544058775,0.03177828167,60,-0.9053022955,-24.82951596,-0.006539690145,-0.2056270586,0.05229977986,1.245690492,0.05042414354,1.575928931,CNY,2010-09-30
0.01957879119,0.4248191202,0.2873659469,0.1101922015,0.7126340531,60,-0.2494698099,-1.611386047,0.6379011896,3.122281238,-0.3983772672,-1.913039237,0.3109001884,1.2470369,COP,2010-09-30
-0.002702334501,-0.1092498628,0.4903888198,0.06656052733,0.5096111802,60,0.75964491,7.333267658,-0.688469913,-7.011551936,0.0881862752,0.8319812507,0.008106158717,0.05626871567,CZK,2010-09-30
-0.02390739031,-1.140786715,0.5541457117,0.04284869246,0.4458542883,60,0.4875468446,7.264162023,-0.4694262041,-7.563310559,0.2109766221,2.074640187,-0.07202212359,-1.006441609,DKK,2010-09-30
-0.02592333092,-1.282309733,0.5637067968,0.04238171326,0.4362932032,60,0.4922773356,7.197300497,-0.4727649429,-7.404437567,0.2041308733,1.92069619,-0.08749574325,-1.192582819,EUR,2010-09-30
-0.03935857135,-1.337970984,0.08762161929,0.07365773775,0.9123783807,60,-0.03463368371,-0.1851312558,-0.2818628445,-2.320345897,-0.143811445,-0.8854223215,-0.1121361046,-0.7191863432,GBP,2010-09-30
0.01174229962,3.43796732,0.9956200532,0.005825219067,0.004379946793,60,-0.9478612601,-85.01496034,-0.02919268523,-2.23517192,-0.01006519485,-0.6808402609,-0.01168626638,-0.9366014034,HKD,2010-09-30
-0.03637967285,-0.9305506447,0.4403686553,0.09502983026,0.5596313447,60,1.048341336,7.934096667,-0.2820478794,-1.698783445,0.05302672207,0.1698866366,0.0337975401,0.193149762,HUF,2010-09-30
0.03900870619,0.9371893897,0.1938910501,0.08167977319,0.8061089499,60,-0.1456784292,-0.7014552049,0.5509043244,4.814583311,0.2488000484,0.9866469121,-0.1592704241,-1.460254736,IDR,2010-09-30
0.02254526783,0.8475601103,0.2078194631,0.07587647943,0.7921805369,60,-0.1395352931,-1.286098602,-0.1822950688,-0.9928257746,0.2796741662,0.965122045,-0.1111319631,-0.6960254043,ILS,2010-09-30
-0.01369402708,-0.5628285237,0.288284095,0.05569907429,0.711715905,60,-0.3913079573,-4.724166858,0.2193596542,2.014006506,0.06663426887,0.5847896253,0.1935692257,1.568441966,INR,2010-09-30
0.02604411519,0.756884129,0.683210352,0.07999022621,0.316789648,60,-0.4433271426,-4.000565021,-0.8506202714,-5.31737715,0.2235779672,1.714840577,0.3879458802,3.19091853,JPY,2010-09-30
-0.0941118429,-2.598229817,0.1741202744,0.0897247484,0.8258797256,60,0.2970453902,1.581112796,0.3463170736,2.482949019,0.4743284809,1.462614823,0.1207442509,0.406277212,KRW,2010-09-30
-0.05892822672,-2.252239044,0.3597519225,0.05992158361,0.6402480775,60,-0.2060719137,-2.328834686,0.6734139819,8.258482457,0.5069030352,4.399158873,0.04090970357,0.4018009046,MXN,2010-09-30
0.01563904698,0.8614529289,0.4862549806,0.04166000134,0.5137450194,60,-0.4271795143,-5.513141398,-0.02432884579,-0.3164346133,-0.02096585292,-0.2378204147,0.0439045504,0.4351565406,MYR,2010-09-30
-0.009740111597,-0.274487022,0.1492683705,0.0723607368,0.8507316295,60,0.3122128842,1.549092706,-0.2809085559,-1.530831241,-0.08224592536,-0.6190941934,-0.1935852029,-1.689562258,NOK,2010-09-30
-0.03992536106,-1.006485575,0.2330906053,0.09751559127,0.7669093947,60,0.6379519913,3.963404137,-0.03899997279,-0.3117990686,0.08268736391,0.2471825795,0.143855922,0.8490992653,NZD,2010-09-30
0.06062899523,2.155891588,0.4070790191,0.05875181736,0.5929209809,60,-0.6028063479,-7.325609616,0.1175745996,0.9972108181,-0.1663887762,-1.200660298,0.002717589091,0.02318599343,PHP,2010-09-30
-0.02128341495,-0.6821955198,0.506516531,0.07659159976,0.493483469,60,0.9159974472,7.20111681,-0.4294901827,-3.811306774,-0.2107918053,-0.9790354497,-0.1986074794,-1.252254177,PLN,2010-09-30
-0.04182560215,-2.161940294,0.5022231726,0.05616904651,0.4977768274,60,0.7096917972,8.311277054,-0.4454795149,-4.243121439,0.1525459198,0.9832449232,-0.006495186944,-0.07358448384,SEK,2010-09-30
